"","POP_ID","SPP","SYS_NM","faz_acro","maz_acro","CU_name","CU_findex","Area","IsIndicator","year","escapement","popid.link"
"396",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1990,NA,"40293"
"397",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1991,NA,"40293"
"398",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1992,47,"40293"
"399",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1993,NA,"40293"
"400",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1994,NA,"40293"
"401",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1995,5,"40293"
"402",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1996,NA,"40293"
"403",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1997,15,"40293"
"404",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1998,73,"40293"
"405",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1999,NA,"40293"
"406",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2000,NA,"40293"
"407",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2001,5,"40293"
"408",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2002,NA,"40293"
"409",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2003,31,"40293"
"410",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2004,NA,"40293"
"411",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2005,2,"40293"
"412",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2006,NA,"40293"
"413",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2007,NA,"40293"
"414",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2008,10,"40293"
"415",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2009,43,"40293"
"416",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2010,NA,"40293"
"417",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2011,27,"40293"
"418",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2012,49,"40293"
"419",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2013,76,"40293"
"420",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2014,NA,"40293"
"421",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2015,NA,"40293"
"422",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2016,4,"40293"
"423",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2017,40,"40293"
"424",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2018,30,"40293"
"425",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2019,NA,"40293"
"426",40293,"CN","HARRIS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2020,NA,"40293"
"427",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1950,NA,"40313"
"428",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1951,NA,"40313"
"429",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1952,NA,"40313"
"430",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1953,NA,"40313"
"431",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1954,NA,"40313"
"432",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1955,NA,"40313"
"433",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1956,NA,"40313"
"434",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1957,NA,"40313"
"435",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1958,NA,"40313"
"436",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1959,NA,"40313"
"437",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1960,NA,"40313"
"438",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1961,NA,"40313"
"439",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1962,NA,"40313"
"440",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1963,NA,"40313"
"441",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1964,NA,"40313"
"442",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1965,NA,"40313"
"443",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1966,NA,"40313"
"444",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1967,NA,"40313"
"445",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1968,NA,"40313"
"446",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1969,NA,"40313"
"447",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1970,NA,"40313"
"448",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1971,NA,"40313"
"449",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1972,NA,"40313"
"450",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1973,NA,"40313"
"451",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1974,NA,"40313"
"452",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1975,NA,"40313"
"453",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1976,NA,"40313"
"454",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1977,NA,"40313"
"455",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1978,NA,"40313"
"456",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1979,NA,"40313"
"457",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1980,NA,"40313"
"458",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1981,NA,"40313"
"459",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1982,NA,"40313"
"460",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1983,NA,"40313"
"461",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1984,NA,"40313"
"462",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1985,NA,"40313"
"463",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1986,NA,"40313"
"464",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1987,NA,"40313"
"465",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1988,NA,"40313"
"466",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1989,NA,"40313"
"467",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1990,NA,"40313"
"468",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1991,NA,"40313"
"469",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1992,NA,"40313"
"470",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1993,NA,"40313"
"471",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1994,NA,"40313"
"472",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1995,NA,"40313"
"473",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1996,NA,"40313"
"474",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1997,NA,"40313"
"475",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1998,3,"40313"
"476",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",1999,NA,"40313"
"477",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2000,NA,"40313"
"478",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2001,NA,"40313"
"479",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2002,NA,"40313"
"480",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2003,NA,"40313"
"481",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2004,NA,"40313"
"482",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2005,NA,"40313"
"483",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2006,NA,"40313"
"484",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2007,NA,"40313"
"485",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2008,NA,"40313"
"486",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2009,NA,"40313"
"487",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2010,NA,"40313"
"488",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2011,NA,"40313"
"489",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2012,44,"40313"
"490",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2013,103,"40313"
"491",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2014,NA,"40313"
"492",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2015,20,"40313"
"493",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2016,3,"40313"
"494",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2017,104,"40313"
"495",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2018,9,"40313"
"496",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2019,NA,"40313"
"497",40313,"CN","LENS CREEK","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","20","N",2020,NA,"40313"
"498",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1950,NA,"40458"
"499",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1951,NA,"40458"
"500",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1952,NA,"40458"
"501",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1953,750,"40458"
"502",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1954,750,"40458"
"503",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1955,200,"40458"
"504",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1956,200,"40458"
"505",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1957,200,"40458"
"506",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1958,200,"40458"
"507",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1959,200,"40458"
"508",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1960,200,"40458"
"509",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1961,400,"40458"
"510",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1962,200,"40458"
"511",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1963,750,"40458"
"512",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1964,400,"40458"
"513",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1965,750,"40458"
"514",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1966,750,"40458"
"515",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1967,400,"40458"
"516",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1968,750,"40458"
"517",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1969,400,"40458"
"518",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1970,400,"40458"
"519",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1971,750,"40458"
"520",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1972,400,"40458"
"521",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1973,75,"40458"
"522",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1974,700,"40458"
"523",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1975,400,"40458"
"524",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1976,475,"40458"
"525",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1977,390,"40458"
"526",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1978,25,"40458"
"527",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1979,400,"40458"
"528",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1980,300,"40458"
"529",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1981,160,"40458"
"530",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1982,145,"40458"
"531",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1983,127,"40458"
"532",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1984,90,"40458"
"533",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1985,300,"40458"
"534",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1986,350,"40458"
"535",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1987,NA,"40458"
"536",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1988,300,"40458"
"537",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1989,600,"40458"
"538",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1990,550,"40458"
"539",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1991,1500,"40458"
"540",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1992,750,"40458"
"541",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1993,1200,"40458"
"542",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1994,800,"40458"
"543",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1995,142,"40458"
"544",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1996,493,"40458"
"545",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1997,1869,"40458"
"546",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1998,2417,"40458"
"547",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1999,767,"40458"
"548",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2000,301,"40458"
"549",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2001,1528,"40458"
"550",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2002,3299,"40458"
"551",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2003,3705,"40458"
"552",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2004,3445,"40458"
"553",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2005,1218,"40458"
"554",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2006,3304,"40458"
"555",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2007,1630,"40458"
"556",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2008,998,"40458"
"557",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2009,725,"40458"
"558",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2010,900,"40458"
"559",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2011,1500,"40458"
"560",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2012,1775,"40458"
"561",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2013,1432,"40458"
"562",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2014,494,"40458"
"563",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2015,2777,"40458"
"564",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2016,2661,"40458"
"565",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2017,2380,"40458"
"566",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2018,1869,"40458"
"567",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2019,1727,"40458"
"568",40458,"CN","SARITA RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",2020,1844,"40458"
"569",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1950,NA,"40798"
"570",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1951,NA,"40798"
"571",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1952,NA,"40798"
"572",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1953,400,"40798"
"573",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1954,750,"40798"
"574",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1955,400,"40798"
"575",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1956,200,"40798"
"576",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1957,200,"40798"
"577",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1958,200,"40798"
"578",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1959,75,"40798"
"579",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1960,200,"40798"
"580",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1961,200,"40798"
"581",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1962,75,"40798"
"582",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1963,25,"40798"
"583",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1964,25,"40798"
"584",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1965,25,"40798"
"585",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1966,200,"40798"
"586",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1967,25,"40798"
"587",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1968,NA,"40798"
"588",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1969,NA,"40798"
"589",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1970,25,"40798"
"590",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1971,25,"40798"
"591",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1972,25,"40798"
"592",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1973,75,"40798"
"593",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1974,40,"40798"
"594",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1975,75,"40798"
"595",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1976,45,"40798"
"596",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1977,60,"40798"
"597",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1978,50,"40798"
"598",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1979,50,"40798"
"599",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1980,NA,"40798"
"600",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1981,10,"40798"
"601",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1982,NA,"40798"
"602",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1983,25,"40798"
"603",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1984,NA,"40798"
"604",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1985,300,"40798"
"605",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1986,NA,"40798"
"606",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1987,NA,"40798"
"607",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1988,25,"40798"
"608",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1989,3,"40798"
"609",40798,"CN","TOQUART RIVER","WVI","WVI","West Vancouver Island-South_FA_0.x","CK-031","23","Y",1990,3,"40798"
